regCB_HW_CONTROL_1 reg:0x2681
regCB_HW_CONTROL_2 reg:0x2682
regCB_HW_CONTROL_3 reg:0x2683
regCB_HW_MEM_ARBITER_RD reg:0x2686
regCB_HW_MEM_ARBITER_WR reg:0x2687
regCB_DCC_CONFIG reg:0x2688
regGC_USER_RB_REDUNDANCY reg:0x26de
regGC_USER_RB_BACKEND_DISABLE reg:0x26df
regGCEA_DRAM_RD_CLI2GRP_MAP0 reg:0x2a00
regGCEA_DRAM_RD_CLI2GRP_MAP1 reg:0x2a01
regGCEA_DRAM_WR_CLI2GRP_MAP0 reg:0x2a02
regGCEA_DRAM_WR_CLI2GRP_MAP1 reg:0x2a03
regGCEA_DRAM_RD_GRP2VC_MAP reg:0x2a04
regGCEA_DRAM_WR_GRP2VC_MAP reg:0x2a05
regGCEA_DRAM_RD_LAZY reg:0x2a06
regGCEA_DRAM_WR_LAZY reg:0x2a07
regGCEA_DRAM_RD_CAM_CNTL reg:0x2a08
regGCEA_DRAM_WR_CAM_CNTL reg:0x2a09
regGCEA_DRAM_PAGE_BURST reg:0x2a0a
regGCEA_DRAM_RD_PRI_AGE reg:0x2a0b
regGCEA_DRAM_WR_PRI_AGE reg:0x2a0c
regGCEA_DRAM_RD_PRI_QUEUING reg:0x2a0d
regGCEA_DRAM_WR_PRI_QUEUING reg:0x2a0e
regGCEA_DRAM_RD_PRI_FIXED reg:0x2a0f
regGCEA_DRAM_WR_PRI_FIXED reg:0x2a10
regGCEA_DRAM_RD_PRI_URGENCY reg:0x2a11
regGCEA_DRAM_WR_PRI_URGENCY reg:0x2a12
regGCEA_DRAM_RD_PRI_QUANT_PRI1 reg:0x2a13
regGCEA_DRAM_RD_PRI_QUANT_PRI2 reg:0x2a14
regGCEA_DRAM_RD_PRI_QUANT_PRI3 reg:0x2a15
regGCEA_DRAM_WR_PRI_QUANT_PRI1 reg:0x2a16
regGCEA_DRAM_WR_PRI_QUANT_PRI2 reg:0x2a17
regGCEA_DRAM_WR_PRI_QUANT_PRI3 reg:0x2a18
regGCEA_IO_RD_CLI2GRP_MAP0 reg:0x2ad5
regGCEA_IO_RD_CLI2GRP_MAP1 reg:0x2ad6
regGCEA_IO_WR_CLI2GRP_MAP0 reg:0x2ad7
regGCEA_IO_WR_CLI2GRP_MAP1 reg:0x2ad8
regGCEA_IO_RD_COMBINE_FLUSH reg:0x2ad9
regGCEA_IO_WR_COMBINE_FLUSH reg:0x2ada
regGCEA_IO_GROUP_BURST reg:0x2adb
regGCEA_IO_RD_PRI_AGE reg:0x2adc
regGCEA_IO_WR_PRI_AGE reg:0x2add
regGCEA_IO_RD_PRI_QUEUING reg:0x2ade
regGCEA_IO_WR_PRI_QUEUING reg:0x2adf
regGCEA_IO_RD_PRI_FIXED reg:0x2ae0
regGCEA_IO_WR_PRI_FIXED reg:0x2ae1
regGCEA_IO_RD_PRI_URGENCY reg:0x2ae2
regGCEA_IO_WR_PRI_URGENCY reg:0x2ae3
regGCEA_IO_RD_PRI_URGENCY_MASKING reg:0x2ae4
regGCEA_IO_WR_PRI_URGENCY_MASKING reg:0x2ae5
regGCEA_IO_RD_PRI_QUANT_PRI1 reg:0x2ae6
regGCEA_IO_RD_PRI_QUANT_PRI2 reg:0x2ae7
regGCEA_IO_RD_PRI_QUANT_PRI3 reg:0x2ae8
regGCEA_IO_WR_PRI_QUANT_PRI1 reg:0x2ae9
regGCEA_IO_WR_PRI_QUANT_PRI2 reg:0x2aea
regGCEA_IO_WR_PRI_QUANT_PRI3 reg:0x2aeb
regGCEA_SDP_ARB_DRAM reg:0x2aec
regGCEA_SDP_ARB_FINAL reg:0x2aee
regGCEA_SDP_DRAM_PRIORITY reg:0x2aef
regGCEA_SDP_IO_PRIORITY reg:0x2af1
regGCEA_SDP_CREDITS reg:0x2af2
regGCEA_SDP_TAG_RESERVE0 reg:0x2af3
regGCEA_SDP_TAG_RESERVE1 reg:0x2af4
regGCEA_SDP_VCC_RESERVE0 reg:0x2af5
regGCEA_SDP_VCC_RESERVE1 reg:0x2af6
regGCEA_SDP_VCD_RESERVE0 reg:0x2af7
regGCEA_SDP_VCD_RESERVE1 reg:0x2af8
regGCEA_SDP_REQ_CNTL reg:0x2af9
regGCEA_MISC reg:0x2afa
regGCEA_LATENCY_SAMPLING reg:0x2afb
regGCEA_PERFCOUNTER_LO reg:0x2afc
regGCEA_PERFCOUNTER_HI reg:0x2afd
regGCEA_PERFCOUNTER0_CFG reg:0x2afe
regGCEA_PERFCOUNTER1_CFG reg:0x2aff
regGCEA_PERFCOUNTER_RSLT_CNTL reg:0x2700
regGCEA_MAM_CTRL reg:0x2701
regGCEA_MAM_CTRL2 reg:0x2702
regGCEA_UE_ERR_STATUS_LO reg:0x2706
regGCEA_UE_ERR_STATUS_HI reg:0x2707
regGCEA_DSM_CNTL reg:0x2708
regGCEA_DSM_CNTLA reg:0x2709
regGCEA_DSM_CNTLB reg:0x270a
regGCEA_DSM_CNTL2 reg:0x270b
regGCEA_DSM_CNTL2A reg:0x270c
regGCEA_DSM_CNTL2B reg:0x270d
regGCEA_TCC_XBR_CREDITS reg:0x270e
regGCEA_TCC_XBR_MAXBURST reg:0x270f
regGCEA_PROBE_CNTL reg:0x2710
regGCEA_PROBE_MAP reg:0x2711
regGCEA_ERR_STATUS reg:0x2712
regGCEA_MISC2 reg:0x2713
regGCEA_SDP_BACKDOOR_CMDCREDITS0 reg:0x2715
regGCEA_SDP_BACKDOOR_CMDCREDITS1 reg:0x2716
regGCEA_SDP_BACKDOOR_DATACREDITS0 reg:0x2717
regGCEA_SDP_BACKDOOR_DATACREDITS1 reg:0x2718
regGCEA_SDP_BACKDOOR_MISCCREDITS reg:0x2719
regGCEA_CE_ERR_STATUS_LO reg:0x271b
regGCEA_CE_ERR_STATUS_HI reg:0x271d
regGCEA_SDP_ENABLE reg:0x271f
regGCEA_ICG_CTRL reg:0xd8058c4
regRMI_GENERAL_CNTL reg:0x2780
regRMI_GENERAL_CNTL1 reg:0x2781
regRMI_GENERAL_STATUS reg:0x2782
regRMI_SUBBLOCK_STATUS0 reg:0x2783
regRMI_SUBBLOCK_STATUS1 reg:0x2784
regRMI_SUBBLOCK_STATUS2 reg:0x2785
regRMI_SUBBLOCK_STATUS3 reg:0x2786
regRMI_XBAR_CONFIG reg:0x2787
regRMI_PROBE_POP_LOGIC_CNTL reg:0x2788
regRMI_UTC_XNACK_N_MISC_CNTL reg:0x2789
regRMI_DEMUX_CNTL reg:0x278a
regRMI_UTCL1_CNTL1 reg:0x278b
regRMI_UTCL1_CNTL2 reg:0x278c
regRMI_UTC_UNIT_CONFIG reg:0x278d
regRMI_TCIW_FORMATTER0_CNTL reg:0x278e
regRMI_TCIW_FORMATTER1_CNTL reg:0x278f
regRMI_SCOREBOARD_CNTL reg:0x2790
regRMI_SCOREBOARD_STATUS0 reg:0x2791
regRMI_SCOREBOARD_STATUS1 reg:0x2792
regRMI_SCOREBOARD_STATUS2 reg:0x2793
regRMI_XBAR_ARBITER_CONFIG reg:0x2794
regRMI_XBAR_ARBITER_CONFIG_1 reg:0x2795
regRMI_CLOCK_CNTRL reg:0x2796
regRMI_UTCL1_STATUS reg:0x2797
regRMI_XNACK_DEBUG reg:0x279d
regRMI_SPARE reg:0x279e
regRMI_SPARE_1 reg:0x279f
regRMI_SPARE_2 reg:0x27a0
regATC_L2_CNTL reg:0x2800
regATC_L2_CNTL2 reg:0x2801
regATC_L2_CACHE_DATA0 reg:0x2804
regATC_L2_CACHE_DATA1 reg:0x2805
regATC_L2_CACHE_DATA2 reg:0x2806
regATC_L2_CACHE_DATA3 reg:0x2807
regATC_L2_CNTL3 reg:0x2808
regATC_L2_STATUS reg:0x2809
regATC_L2_STATUS2 reg:0x280a
regATC_L2_MISC_CG reg:0x280b
regATC_L2_MEM_POWER_LS reg:0x280c
regATC_L2_CGTT_CLK_CTRL reg:0x280d
regATC_L2_CACHE_4K_DSM_INDEX reg:0x280f
regATC_L2_CACHE_32K_DSM_INDEX reg:0x2810
regATC_L2_CACHE_2M_DSM_INDEX reg:0x2811
regATC_L2_CACHE_4K_DSM_CNTL reg:0x2812
regATC_L2_CACHE_32K_DSM_CNTL reg:0x2813
regATC_L2_CACHE_2M_DSM_CNTL reg:0x2814
regATC_L2_CNTL4 reg:0x2815
regATC_L2_MM_GROUP_RT_CLASSES reg:0x2816
regATC_L2_UE_ERR_STATUS_LO reg:0x281a
regATC_L2_UE_ERR_STATUS_HI reg:0x281b
regATC_L2_CE_ERR_STATUS_LO reg:0x281c
regATC_L2_CE_ERR_STATUS_HI reg:0x281d
regVM_L2_CNTL reg:0x2820
regVM_L2_CNTL2 reg:0x2821
regVM_L2_CNTL3 reg:0x2822
regVM_L2_STATUS reg:0x2823
regVM_DUMMY_PAGE_FAULT_CNTL reg:0x2824
regVM_DUMMY_PAGE_FAULT_ADDR_LO32 reg:0x2825
regVM_DUMMY_PAGE_FAULT_ADDR_HI32 reg:0x2826
regVM_L2_PROTECTION_FAULT_CNTL reg:0x2827
regVM_L2_PROTECTION_FAULT_CNTL2 reg:0x2828
regVM_L2_PROTECTION_FAULT_MM_CNTL3 reg:0x2829
regVM_L2_PROTECTION_FAULT_MM_CNTL4 reg:0x282a
regVM_L2_PROTECTION_FAULT_STATUS reg:0x282b
regVM_L2_PROTECTION_FAULT_ADDR_LO32 reg:0x282c
regVM_L2_PROTECTION_FAULT_ADDR_HI32 reg:0x282d
regVM_L2_PROTECTION_FAULT_DEFAULT_ADDR_LO32 reg:0x282e
regVM_L2_PROTECTION_FAULT_DEFAULT_ADDR_HI32 reg:0x282f
regVM_L2_CONTEXT1_IDENTITY_APERTURE_LOW_ADDR_LO32 reg:0x2831
regVM_L2_CONTEXT1_IDENTITY_APERTURE_LOW_ADDR_HI32 reg:0x2832
regVM_L2_CONTEXT1_IDENTITY_APERTURE_HIGH_ADDR_LO32 reg:0x2833
regVM_L2_CONTEXT1_IDENTITY_APERTURE_HIGH_ADDR_HI32 reg:0x2834
regVM_L2_CONTEXT_IDENTITY_PHYSICAL_OFFSET_LO32 reg:0x2835
regVM_L2_CONTEXT_IDENTITY_PHYSICAL_OFFSET_HI32 reg:0x2836
regVM_L2_CNTL4 reg:0x2837
regVM_L2_CNTL5 reg:0x2838
regVM_L2_MM_GROUP_RT_CLASSES reg:0x2839
regVM_L2_BANK_SELECT_RESERVED_CID reg:0x283a
regVM_L2_BANK_SELECT_RESERVED_CID2 reg:0x283b
regVM_L2_CACHE_PARITY_CNTL reg:0x283c
regVM_L2_CGTT_CLK_CTRL reg:0x283d
regVM_L2_CGTT_BUSY_CTRL reg:0x283e
regVML2_MEM_ECC_INDEX reg:0x2842
regVML2_WALKER_MEM_ECC_INDEX reg:0x2843
regUTCL2_MEM_ECC_INDEX reg:0x2844
regVML2_MEM_ECC_CNTL reg:0x2845
regVML2_WALKER_MEM_ECC_CNTL reg:0x2846
regUTCL2_MEM_ECC_CNTL reg:0x2847
regVML2_MEM_ECC_STATUS reg:0x2848
regVML2_WALKER_MEM_ECC_STATUS reg:0x2849
regUTCL2_MEM_ECC_STATUS reg:0x284a
regUTCL2_EDC_MODE reg:0x284b
regUTCL2_EDC_CONFIG reg:0x284c
regVML2_UE_ERR_STATUS_LO reg:0x284d
regVML2_WALKER_UE_ERR_STATUS_LO reg:0x284e
regUTCL2_UE_ERR_STATUS_LO reg:0x284f
regVML2_UE_ERR_STATUS_HI reg:0x2850
regVML2_WALKER_UE_ERR_STATUS_HI reg:0x2851
regUTCL2_UE_ERR_STATUS_HI reg:0x2852
regVML2_CE_ERR_STATUS_LO reg:0x2853
regVML2_WALKER_CE_ERR_STATUS_LO reg:0x2854
regUTCL2_CE_ERR_STATUS_LO reg:0x2855
regVML2_CE_ERR_STATUS_HI reg:0x2856
regVML2_WALKER_CE_ERR_STATUS_HI reg:0x2857
regUTCL2_CE_ERR_STATUS_HI reg:0x2858
regVM_CONTEXT0_CNTL reg:0x2860
regVM_CONTEXT1_CNTL reg:0x2861
regVM_CONTEXT2_CNTL reg:0x2862
regVM_CONTEXT3_CNTL reg:0x2863
regVM_CONTEXT4_CNTL reg:0x2864
regVM_CONTEXT5_CNTL reg:0x2865
regVM_CONTEXT6_CNTL reg:0x2866
regVM_CONTEXT7_CNTL reg:0x2867
regVM_CONTEXT8_CNTL reg:0x2868
regVM_CONTEXT9_CNTL reg:0x2869
regVM_CONTEXT10_CNTL reg:0x286a
regVM_CONTEXT11_CNTL reg:0x286b
regVM_CONTEXT12_CNTL reg:0x286c
regVM_CONTEXT13_CNTL reg:0x286d
regVM_CONTEXT14_CNTL reg:0x286e
regVM_CONTEXT15_CNTL reg:0x286f
regVM_CONTEXTS_DISABLE reg:0x2870
regVM_INVALIDATE_ENG0_SEM reg:0x2871
regVM_INVALIDATE_ENG1_SEM reg:0x2872
regVM_INVALIDATE_ENG2_SEM reg:0x2873
regVM_INVALIDATE_ENG3_SEM reg:0x2874
regVM_INVALIDATE_ENG4_SEM reg:0x2875
regVM_INVALIDATE_ENG5_SEM reg:0x2876
regVM_INVALIDATE_ENG6_SEM reg:0x2877
regVM_INVALIDATE_ENG7_SEM reg:0x2878
regVM_INVALIDATE_ENG8_SEM reg:0x2879
regVM_INVALIDATE_ENG9_SEM reg:0x287a
regVM_INVALIDATE_ENG10_SEM reg:0x287b
regVM_INVALIDATE_ENG11_SEM reg:0x287c
regVM_INVALIDATE_ENG12_SEM reg:0x287d
regVM_INVALIDATE_ENG13_SEM reg:0x287e
regVM_INVALIDATE_ENG14_SEM reg:0x287f
regVM_INVALIDATE_ENG15_SEM reg:0x2880
regVM_INVALIDATE_ENG16_SEM reg:0x2881
regVM_INVALIDATE_ENG17_SEM reg:0x2882
regVM_INVALIDATE_ENG0_REQ reg:0x2883
regVM_INVALIDATE_ENG1_REQ reg:0x2884
regVM_INVALIDATE_ENG2_REQ reg:0x2885
regVM_INVALIDATE_ENG3_REQ reg:0x2886
regVM_INVALIDATE_ENG4_REQ reg:0x2887
regVM_INVALIDATE_ENG5_REQ reg:0x2888
regVM_INVALIDATE_ENG6_REQ reg:0x2889
regVM_INVALIDATE_ENG7_REQ reg:0x288a
regVM_INVALIDATE_ENG8_REQ reg:0x288b
regVM_INVALIDATE_ENG9_REQ reg:0x288c
regVM_INVALIDATE_ENG10_REQ reg:0x288d
regVM_INVALIDATE_ENG11_REQ reg:0x288e
regVM_INVALIDATE_ENG12_REQ reg:0x288f
regVM_INVALIDATE_ENG13_REQ reg:0x2890
regVM_INVALIDATE_ENG14_REQ reg:0x2891
regVM_INVALIDATE_ENG15_REQ reg:0x2892
regVM_INVALIDATE_ENG16_REQ reg:0x2893
regVM_INVALIDATE_ENG17_REQ reg:0x2894
regVM_INVALIDATE_ENG0_ACK reg:0x2895
regVM_INVALIDATE_ENG1_ACK reg:0x2896
regVM_INVALIDATE_ENG2_ACK reg:0x2897
regVM_INVALIDATE_ENG3_ACK reg:0x2898
regVM_INVALIDATE_ENG4_ACK reg:0x2899
regVM_INVALIDATE_ENG5_ACK reg:0x289a
regVM_INVALIDATE_ENG6_ACK reg:0x289b
regVM_INVALIDATE_ENG7_ACK reg:0x289c
regVM_INVALIDATE_ENG8_ACK reg:0x289d
regVM_INVALIDATE_ENG9_ACK reg:0x289e
regVM_INVALIDATE_ENG10_ACK reg:0x289f
regVM_INVALIDATE_ENG11_ACK reg:0x28a0
regVM_INVALIDATE_ENG12_ACK reg:0x28a1
regVM_INVALIDATE_ENG13_ACK reg:0x28a2
regVM_INVALIDATE_ENG14_ACK reg:0x28a3
regVM_INVALIDATE_ENG15_ACK reg:0x28a4
regVM_INVALIDATE_ENG16_ACK reg:0x28a5
regVM_INVALIDATE_ENG17_ACK reg:0x28a6
regVM_INVALIDATE_ENG0_ADDR_RANGE_LO32 reg:0x28a7
regVM_INVALIDATE_ENG0_ADDR_RANGE_HI32 reg:0x28a8
regVM_INVALIDATE_ENG1_ADDR_RANGE_LO32 reg:0x28a9
regVM_INVALIDATE_ENG1_ADDR_RANGE_HI32 reg:0x28aa
regVM_INVALIDATE_ENG2_ADDR_RANGE_LO32 reg:0x28ab
regVM_INVALIDATE_ENG2_ADDR_RANGE_HI32 reg:0x28ac
regVM_INVALIDATE_ENG3_ADDR_RANGE_LO32 reg:0x28ad
regVM_INVALIDATE_ENG3_ADDR_RANGE_HI32 reg:0x28ae
regVM_INVALIDATE_ENG4_ADDR_RANGE_LO32 reg:0x28af
regVM_INVALIDATE_ENG4_ADDR_RANGE_HI32 reg:0x28b0
regVM_INVALIDATE_ENG5_ADDR_RANGE_LO32 reg:0x28b1
regVM_INVALIDATE_ENG5_ADDR_RANGE_HI32 reg:0x28b2
regVM_INVALIDATE_ENG6_ADDR_RANGE_LO32 reg:0x28b3
regVM_INVALIDATE_ENG6_ADDR_RANGE_HI32 reg:0x28b4
regVM_INVALIDATE_ENG7_ADDR_RANGE_LO32 reg:0x28b5
regVM_INVALIDATE_ENG7_ADDR_RANGE_HI32 reg:0x28b6
regVM_INVALIDATE_ENG8_ADDR_RANGE_LO32 reg:0x28b7
regVM_INVALIDATE_ENG8_ADDR_RANGE_HI32 reg:0x28b8
regVM_INVALIDATE_ENG9_ADDR_RANGE_LO32 reg:0x28b9
regVM_INVALIDATE_ENG9_ADDR_RANGE_HI32 reg:0x28ba
regVM_INVALIDATE_ENG10_ADDR_RANGE_LO32 reg:0x28bb
regVM_INVALIDATE_ENG10_ADDR_RANGE_HI32 reg:0x28bc
regVM_INVALIDATE_ENG11_ADDR_RANGE_LO32 reg:0x28bd
regVM_INVALIDATE_ENG11_ADDR_RANGE_HI32 reg:0x28be
regVM_INVALIDATE_ENG12_ADDR_RANGE_LO32 reg:0x28bf
regVM_INVALIDATE_ENG12_ADDR_RANGE_HI32 reg:0x28c0
regVM_INVALIDATE_ENG13_ADDR_RANGE_LO32 reg:0x28c1
regVM_INVALIDATE_ENG13_ADDR_RANGE_HI32 reg:0x28c2
regVM_INVALIDATE_ENG14_ADDR_RANGE_LO32 reg:0x28c3
regVM_INVALIDATE_ENG14_ADDR_RANGE_HI32 reg:0x28c4
regVM_INVALIDATE_ENG15_ADDR_RANGE_LO32 reg:0x28c5
regVM_INVALIDATE_ENG15_ADDR_RANGE_HI32 reg:0x28c6
regVM_INVALIDATE_ENG16_ADDR_RANGE_LO32 reg:0x28c7
regVM_INVALIDATE_ENG16_ADDR_RANGE_HI32 reg:0x28c8
regVM_INVALIDATE_ENG17_ADDR_RANGE_LO32 reg:0x28c9
regVM_INVALIDATE_ENG17_ADDR_RANGE_HI32 reg:0x28ca
regVM_CONTEXT0_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28cb
regVM_CONTEXT0_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28cc
regVM_CONTEXT1_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28cd
regVM_CONTEXT1_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28ce
regVM_CONTEXT2_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28cf
regVM_CONTEXT2_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28d0
regVM_CONTEXT3_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28d1
regVM_CONTEXT3_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28d2
regVM_CONTEXT4_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28d3
regVM_CONTEXT4_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28d4
regVM_CONTEXT5_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28d5
regVM_CONTEXT5_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28d6
regVM_CONTEXT6_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28d7
regVM_CONTEXT6_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28d8
regVM_CONTEXT7_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28d9
regVM_CONTEXT7_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28da
regVM_CONTEXT8_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28db
regVM_CONTEXT8_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28dc
regVM_CONTEXT9_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28dd
regVM_CONTEXT9_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28de
regVM_CONTEXT10_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28df
regVM_CONTEXT10_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28e0
regVM_CONTEXT11_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28e1
regVM_CONTEXT11_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28e2
regVM_CONTEXT12_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28e3
regVM_CONTEXT12_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28e4
regVM_CONTEXT13_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28e5
regVM_CONTEXT13_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28e6
regVM_CONTEXT14_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28e7
regVM_CONTEXT14_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28e8
regVM_CONTEXT15_PAGE_TABLE_BASE_ADDR_LO32 reg:0x28e9
regVM_CONTEXT15_PAGE_TABLE_BASE_ADDR_HI32 reg:0x28ea
regVM_CONTEXT0_PAGE_TABLE_START_ADDR_LO32 reg:0x28eb
regVM_CONTEXT0_PAGE_TABLE_START_ADDR_HI32 reg:0x28ec
regVM_CONTEXT1_PAGE_TABLE_START_ADDR_LO32 reg:0x28ed
regVM_CONTEXT1_PAGE_TABLE_START_ADDR_HI32 reg:0x28ee
regVM_CONTEXT2_PAGE_TABLE_START_ADDR_LO32 reg:0x28ef
regVM_CONTEXT2_PAGE_TABLE_START_ADDR_HI32 reg:0x28f0
regVM_CONTEXT3_PAGE_TABLE_START_ADDR_LO32 reg:0x28f1
regVM_CONTEXT3_PAGE_TABLE_START_ADDR_HI32 reg:0x28f2
regVM_CONTEXT4_PAGE_TABLE_START_ADDR_LO32 reg:0x28f3
regVM_CONTEXT4_PAGE_TABLE_START_ADDR_HI32 reg:0x28f4
regVM_CONTEXT5_PAGE_TABLE_START_ADDR_LO32 reg:0x28f5
regVM_CONTEXT5_PAGE_TABLE_START_ADDR_HI32 reg:0x28f6
regVM_CONTEXT6_PAGE_TABLE_START_ADDR_LO32 reg:0x28f7
regVM_CONTEXT6_PAGE_TABLE_START_ADDR_HI32 reg:0x28f8
regVM_CONTEXT7_PAGE_TABLE_START_ADDR_LO32 reg:0x28f9
regVM_CONTEXT7_PAGE_TABLE_START_ADDR_HI32 reg:0x28fa
regVM_CONTEXT8_PAGE_TABLE_START_ADDR_LO32 reg:0x28fb
regVM_CONTEXT8_PAGE_TABLE_START_ADDR_HI32 reg:0x28fc
regVM_CONTEXT9_PAGE_TABLE_START_ADDR_LO32 reg:0x28fd
regVM_CONTEXT9_PAGE_TABLE_START_ADDR_HI32 reg:0x28fe
regVM_CONTEXT10_PAGE_TABLE_START_ADDR_LO32 reg:0x28ff
regVM_CONTEXT10_PAGE_TABLE_START_ADDR_HI32 reg:0x2900
regVM_CONTEXT11_PAGE_TABLE_START_ADDR_LO32 reg:0x2901
regVM_CONTEXT11_PAGE_TABLE_START_ADDR_HI32 reg:0x2902
regVM_CONTEXT12_PAGE_TABLE_START_ADDR_LO32 reg:0x2903
regVM_CONTEXT12_PAGE_TABLE_START_ADDR_HI32 reg:0x2904
regVM_CONTEXT13_PAGE_TABLE_START_ADDR_LO32 reg:0x2905
regVM_CONTEXT13_PAGE_TABLE_START_ADDR_HI32 reg:0x2906
regVM_CONTEXT14_PAGE_TABLE_START_ADDR_LO32 reg:0x2907
regVM_CONTEXT14_PAGE_TABLE_START_ADDR_HI32 reg:0x2908
regVM_CONTEXT15_PAGE_TABLE_START_ADDR_LO32 reg:0x2909
regVM_CONTEXT15_PAGE_TABLE_START_ADDR_HI32 reg:0x290a
regVM_CONTEXT0_PAGE_TABLE_END_ADDR_LO32 reg:0x290b
regVM_CONTEXT0_PAGE_TABLE_END_ADDR_HI32 reg:0x290c
regVM_CONTEXT1_PAGE_TABLE_END_ADDR_LO32 reg:0x290d
regVM_CONTEXT1_PAGE_TABLE_END_ADDR_HI32 reg:0x290e
regVM_CONTEXT2_PAGE_TABLE_END_ADDR_LO32 reg:0x290f
regVM_CONTEXT2_PAGE_TABLE_END_ADDR_HI32 reg:0x2910
regVM_CONTEXT3_PAGE_TABLE_END_ADDR_LO32 reg:0x2911
regVM_CONTEXT3_PAGE_TABLE_END_ADDR_HI32 reg:0x2912
regVM_CONTEXT4_PAGE_TABLE_END_ADDR_LO32 reg:0x2913
regVM_CONTEXT4_PAGE_TABLE_END_ADDR_HI32 reg:0x2914
regVM_CONTEXT5_PAGE_TABLE_END_ADDR_LO32 reg:0x2915
regVM_CONTEXT5_PAGE_TABLE_END_ADDR_HI32 reg:0x2916
regVM_CONTEXT6_PAGE_TABLE_END_ADDR_LO32 reg:0x2917
regVM_CONTEXT6_PAGE_TABLE_END_ADDR_HI32 reg:0x2918
regVM_CONTEXT7_PAGE_TABLE_END_ADDR_LO32 reg:0x2919
regVM_CONTEXT7_PAGE_TABLE_END_ADDR_HI32 reg:0x291a
regVM_CONTEXT8_PAGE_TABLE_END_ADDR_LO32 reg:0x291b
regVM_CONTEXT8_PAGE_TABLE_END_ADDR_HI32 reg:0x291c
regVM_CONTEXT9_PAGE_TABLE_END_ADDR_LO32 reg:0x291d
regVM_CONTEXT9_PAGE_TABLE_END_ADDR_HI32 reg:0x291e
regVM_CONTEXT10_PAGE_TABLE_END_ADDR_LO32 reg:0x291f
regVM_CONTEXT10_PAGE_TABLE_END_ADDR_HI32 reg:0x2920
regVM_CONTEXT11_PAGE_TABLE_END_ADDR_LO32 reg:0x2921
regVM_CONTEXT11_PAGE_TABLE_END_ADDR_HI32 reg:0x2922
regVM_CONTEXT12_PAGE_TABLE_END_ADDR_LO32 reg:0x2923
regVM_CONTEXT12_PAGE_TABLE_END_ADDR_HI32 reg:0x2924
regVM_CONTEXT13_PAGE_TABLE_END_ADDR_LO32 reg:0x2925
regVM_CONTEXT13_PAGE_TABLE_END_ADDR_HI32 reg:0x2926
regVM_CONTEXT14_PAGE_TABLE_END_ADDR_LO32 reg:0x2927
regVM_CONTEXT14_PAGE_TABLE_END_ADDR_HI32 reg:0x2928
regVM_CONTEXT15_PAGE_TABLE_END_ADDR_LO32 reg:0x2929
regVM_CONTEXT15_PAGE_TABLE_END_ADDR_HI32 reg:0x292a
regMC_VM_NB_MMIOBASE reg:0x2940
regMC_VM_NB_MMIOLIMIT reg:0x2941
regMC_VM_NB_PCI_CTRL reg:0x2942
regMC_VM_NB_PCI_ARB reg:0x2943
regMC_VM_NB_TOP_OF_DRAM_SLOT1 reg:0x2944
regMC_VM_NB_LOWER_TOP_OF_DRAM2 reg:0x2945
regMC_VM_NB_UPPER_TOP_OF_DRAM2 reg:0x2946
regMC_VM_FB_OFFSET reg:0x2947
regMC_VM_SYSTEM_APERTURE_DEFAULT_ADDR_LSB reg:0x2948
regMC_VM_SYSTEM_APERTURE_DEFAULT_ADDR_MSB reg:0x2949
regMC_VM_STEERING reg:0x294a
regMC_SHARED_VIRT_RESET_REQ reg:0x294b
regMC_MEM_POWER_LS reg:0x294c
regMC_VM_CACHEABLE_DRAM_ADDRESS_START reg:0x294d
regMC_VM_CACHEABLE_DRAM_ADDRESS_END reg:0x294e
regMC_VM_APT_CNTL reg:0x2951
regMC_VM_LOCAL_HBM_ADDRESS_START reg:0x2952
regMC_VM_LOCAL_HBM_ADDRESS_END reg:0x2953
